date,temp_max,temp_min,precipitation,wind,weather
24-08-2016,33.237,25.137,11.200001,9.227524,Rain
25-08-2016,31.187,24.987,20.1,13.049689,Rain
26-08-2016,31.687,24.437,15.5,10.703569,Rain
27-08-2016,32.086998,24.387,32.699997,12.245293,Rain
28-08-2016,31.437,24.487,7.5,9.387651,Rain
29-08-2016,31.536999,24.587,18.5,6.638072,Rain
30-08-2016,29.937,24.437,30.900002,11.983188,Rain
31-08-2016,29.387,24.437,6.6000004,9.746631,Rain
01-09-2016,30.887,24.637,14.700001,12.287555,Rain
02-09-2016,31.437,24.487,10.799999,13.556282,Rain
03-09-2016,26.687,24.587,17.300003,12.849528,Rain
04-09-2016,30.687,24.687,24.5,12.538134,Rain
05-09-2016,30.737,24.286999,0,18.59845,Sunny
06-09-2016,30.887,24.087,0,20.390114,Sunny
07-09-2016,30.937,23.987,0,19.296135,Sunny
08-09-2016,31.487,24.187,0,15.0038395,Sunny
09-09-2016,31.387,24.786999,16.9,15.192682,Rain
10-09-2016,29.187,24.286999,24,17.566378,Rain
11-09-2016,27.687,24.337,46.2,20.497883,Rain
12-09-2016,29.387,24.337,10.500001,20.073025,Rain
13-09-2016,27.637,23.887,5.4,17.283749,Rain
14-09-2016,28.387,23.887,23.500002,6.8399997,Rain
15-09-2016,28.487,23.937,1.7,7.42159,Drizzle
16-09-2016,30.837,24.087,1.6,9.793058,Drizzle
17-09-2016,30.237,24.687,10.2,14.799459,Rain
18-09-2016,30.187,24.536999,1.7,16.203999,Drizzle
19-09-2016,30.687,24.687,1,14.799459,Drizzle
20-09-2016,31.187,24.036999,18.999998,14.113652,Rain
21-09-2016,28.036999,23.987,18.9,11.988594,Rain
22-09-2016,29.337,23.987,65.7,12.661564,Rain
23-09-2016,26.837,23.987,10.8,12.224107,Rain
24-09-2016,27.637,23.937,1.7000002,13.708391,Drizzle
25-09-2016,29.737,24.737,6.3999996,12.313893,Rain
26-09-2016,30.187,24.536999,11.7,10.296251,Rain
27-09-2016,29.337,24.487,7.2000003,9.826088,Rain
28-09-2016,29.286999,24.337,10.700001,8.647496,Rain
29-09-2016,30.786999,24.187,14.2,7.5170207,Rain
30-09-2016,31.337,24.137,25.400002,9.085988,Rain
01-10-2016,29.487,23.737,14.6,9.178235,Rain
02-10-2016,30.286999,23.737,1,10.464798,Drizzle
03-10-2016,30.637,23.987,0.5,10.799999,Drizzle
04-10-2016,31.487,24.487,0.2,9.826088,Drizzle
05-10-2016,31.286999,24.387,1,12.10157,Drizzle
06-10-2016,31.387,25.337,6.9,14.264361,Rain
07-10-2016,31.237,24.786999,13.099998,13.551501,Rain
08-10-2016,28.437,23.987,9.7,16.23596,Rain
09-10-2016,30.137,23.837,17.1,16.394829,Rain
10-10-2016,31.187,24.237,0.2,16.831684,Drizzle
11-10-2016,32.336998,24.637,0,13.32,Sunny
12-10-2016,32.787,24.187,0,11.901798,Sunny
13-10-2016,32.086998,22.637,0,9,Sunny
14-10-2016,31.687,22.437,0,8.64,Sunny
15-10-2016,31.437,20.786999,0,12.303366,Sunny
16-10-2016,31.237,20.137,0,10.163227,Sunny
17-10-2016,31.337,20.036999,0,10.390226,Sunny
18-10-2016,31.536999,20.536999,0,10.703569,Sunny
19-10-2016,31.887,21.087,0,9.3876505,Sunny
20-10-2016,31.737,19.887,0,11.440979,Sunny
21-10-2016,31.536999,19.637,0,7.5942073,Sunny
22-10-2016,31.637,20.536999,0,8.891344,Sunny
23-10-2016,31.786999,20.987,0,12.620554,Sunny
24-10-2016,31.687,20.937,0,12.261158,Sunny
25-10-2016,32.086998,22.237,0,12.599999,Sunny
26-10-2016,32.037,22.987,0,15.379206,Sunny
27-10-2016,31.137,22.786999,0,16.595179,Sunny
28-10-2016,30.536999,24.087,0.70000005,14.241629,Drizzle
29-10-2016,30.786999,23.187,5.2,11.792404,Rain
30-10-2016,31.187,23.087,1.8,13.479583,Drizzle
31-10-2016,31.737,23.437,5.7,11.808878,Rain
01-11-2016,31.437,23.387,0,10.594036,Sunny
02-11-2016,31.587,23.387,2,7.145796,Rain
03-11-2016,32.037,22.687,0,11.720751,Sunny
04-11-2016,32.037,24.337,0,16.965895,Sunny
05-11-2016,31.137,24.087,0,15.034041,Sunny
06-11-2016,31.637,22.286999,0,11.720751,Sunny
07-11-2016,31.786999,19.687,0,13.979871,Sunny
08-11-2016,31.187,19.786999,0,10.464797,Sunny
09-11-2016,30.687,19.387,0,8.913181,Sunny
10-11-2016,30.937,18.887,0,8.669949,Sunny
11-11-2016,30.737,19.237,0,7.7043357,Sunny
12-11-2016,30.087,19.536999,0,9.360001,Sunny
13-11-2016,31.687,20.587,0,10.823973,Sunny
14-11-2016,32.586998,21.937,0,10.028439,Sunny
15-11-2016,32.287,22.887,0,9.449572,Sunny
16-11-2016,31.286999,23.737,0.6,10.105681,Drizzle
17-11-2016,31.937,21.536999,0,12.783802,Sunny
18-11-2016,31.337,20.536999,0,10.30883,Sunny
19-11-2016,30.987,19.587,0,8.287822,Sunny
20-11-2016,31.137,19.237,0,10.233123,Sunny
21-11-2016,31.286999,18.587,0,7.2,Sunny
22-11-2016,31.637,19.187,0,8.14587,Sunny
23-11-2016,31.137,19.187,0,8.913181,Sunny
24-11-2016,31.036999,18.587,0,7.6367526,Sunny
25-11-2016,31.437,18.887,0,7.42159,Sunny
26-11-2016,31.737,18.536999,0,7.4128532,Sunny
27-11-2016,33.637,17.637,0,13.32,Sunny
28-11-2016,33.387,17.786999,0,8.161764,Sunny
29-11-2016,31.737,19.237,0,10.464797,Sunny
30-11-2016,30.887,18.837,0,9.178235,Sunny
01-12-2016,31.987,20.286999,0,11.966954,Sunny
02-12-2016,26.437,22.387,6.0000005,12.682018,Rain
03-12-2016,30.937,22.087,0,12.313894,Sunny
04-12-2016,30.036999,21.786999,0,11.440979,Sunny
05-12-2016,28.437,20.937,0.1,10.365251,Drizzle
06-12-2016,29.536999,19.036999,0,10.495713,Sunny
07-12-2016,30.587,18.337,0,9.422101,Sunny
08-12-2016,30.587,17.637,0,8.669949,Sunny
09-12-2016,30.087,17.786999,0,9.346143,Sunny
10-12-2016,30.137,17.737,0,11.874544,Sunny
11-12-2016,30.887,20.587,1.3,13.324863,Rain
12-12-2016,29.437,22.387,1.5,19.694992,Drizzle
13-12-2016,29.087,22.337,0,17.163355,Sunny
14-12-2016,28.437,22.487,0,13.084402,Sunny
15-12-2016,30.237,21.687,0,12.682018,Sunny
16-12-2016,29.387,20.887,0,9.449572,Sunny
17-12-2016,30.036999,19.237,0,9.0645685,Sunny
18-12-2016,29.237,18.487,0,8.435069,Sunny
19-12-2016,29.487,17.737,0,7.754637,Sunny
20-12-2016,29.887,17.286999,0,8.404285,Sunny
21-12-2016,30.937,16.487,0,8.766573,Sunny
22-12-2016,31.187,16.087,0,9.3669195,Sunny
23-12-2016,29.887,15.637,0,8.534353,Sunny
24-12-2016,29.687,18.087,0,8.891343,Sunny
25-12-2016,29.687,17.786999,0,7.5170207,Sunny
26-12-2016,31.137,17.487,0,9.422101,Sunny
27-12-2016,30.286999,18.137,0,9.107359,Sunny
28-12-2016,29.387,18.437,0,9.746631,Sunny
29-12-2016,29.637,17.987,0,8.217153,Sunny
30-12-2016,29.687,18.637,0,10.00256,Sunny
31-12-2016,29.937,18.637,0,12.10157,Sunny
01-01-2017,30.5235,18.473501,0,15.39184,Sunny
02-01-2017,30.223501,18.823502,0,13.5515,Sunny
03-01-2017,30.973501,17.973501,0,10.464798,Sunny
04-01-2017,30.473501,19.323502,0,11.592895,Sunny
05-01-2017,30.6735,18.723501,0,11.770403,Sunny
06-01-2017,29.723501,19.223501,0,10.805998,Sunny
07-01-2017,29.8735,18.7735,0,13.849477,Sunny
08-01-2017,30.473501,18.6735,0,15.2947035,Sunny
09-01-2017,30.0235,18.6235,0,12.594856,Sunny
10-01-2017,30.3735,18.1235,0,11.252519,Sunny
11-01-2017,31.323502,18.723501,0,13.896187,Sunny
12-01-2017,28.8735,18.073502,0,8.905908,Sunny
13-01-2017,29.9235,17.823502,0,8.557102,Sunny
14-01-2017,29.7735,18.9235,0,13.0447235,Sunny
15-01-2017,30.0235,17.7735,0,12.768586,Sunny
16-01-2017,30.3735,17.473501,0,9.449572,Sunny
17-01-2017,30.573502,17.4235,0,16.299694,Sunny
18-01-2017,30.8735,17.973501,0,15.646544,Sunny
19-01-2017,31.0235,18.473501,0,14.689589,Sunny
20-01-2017,32.2235,18.073502,0,17.287498,Sunny
21-01-2017,32.6235,20.823502,0,16.75064,Sunny
22-01-2017,32.6235,20.473501,0,11.440979,Sunny
23-01-2017,33.2235,19.9235,0,14.458382,Sunny
24-01-2017,31.6235,19.5235,0,13.202726,Sunny
25-01-2017,31.6235,19.3735,0,13.797913,Sunny
26-01-2017,30.223501,20.073502,0.70000005,14.685176,Drizzle
27-01-2017,30.723501,20.5235,0.8,11.792404,Drizzle
28-01-2017,32.523502,20.1235,0,12.429127,Sunny
29-01-2017,32.1235,19.723501,0,10.144082,Sunny
30-01-2017,32.0735,18.973501,0,13.905509,Sunny
31-01-2017,32.1735,20.573502,0,10.483357,Sunny
01-02-2017,31.9235,20.1735,0,14.759999,Sunny
02-02-2017,32.1735,19.823502,0,16.167967,Sunny
03-02-2017,31.723501,19.223501,0,12.682018,Sunny
04-02-2017,31.8735,19.073502,0,17.114204,Sunny
05-02-2017,31.7735,18.7735,0,12.429127,Sunny
06-02-2017,32.9735,18.823502,0,11.440978,Sunny
07-02-2017,33.6735,18.973501,0,13.202726,Sunny
08-02-2017,33.9735,20.323502,0,14.799459,Sunny
09-02-2017,32.9735,19.573502,0,13.138765,Sunny
10-02-2017,32.4735,19.2735,0,16.09969,Sunny
11-02-2017,31.6235,19.073502,0,15.542662,Sunny
12-02-2017,30.723501,19.073502,0,15.876775,Sunny
13-02-2017,31.973501,19.5235,0,13.237039,Sunny
14-02-2017,33.4235,19.973501,0,14.021525,Sunny
15-02-2017,33.7235,18.7735,0,12.682018,Sunny
16-02-2017,33.4735,18.6735,0,15.192682,Sunny
17-02-2017,33.6735,19.4235,0,16.394829,Sunny
18-02-2017,33.8235,20.1735,0,14.345898,Sunny
19-02-2017,35.523502,19.823502,0,15.137133,Sunny
20-02-2017,37.0735,21.1235,0,15.226764,Sunny
21-02-2017,36.4235,21.823502,0,17.76081,Sunny
22-02-2017,35.9735,22.223501,0,14.512064,Sunny
23-02-2017,36.1735,21.823502,0,14.404499,Sunny
24-02-2017,36.6235,21.6735,0,18.556595,Sunny
25-02-2017,35.273502,20.723501,0,12.245293,Sunny
26-02-2017,34.9735,20.5235,0,16.923828,Sunny
27-02-2017,35.1735,20.973501,0,16.75064,Sunny
28-02-2017,36.5735,21.1735,0,18.455048,Sunny
01-03-2017,35.8735,20.223501,0,17.811815,Sunny
02-03-2017,35.2235,19.3735,0,16.24394,Sunny
03-03-2017,35.9235,18.823502,0,16.965895,Sunny
04-03-2017,36.023502,19.2735,0.3,20.192118,Drizzle
05-03-2017,35.6235,24.3735,0,19.255793,Sunny
06-03-2017,34.3235,24.7735,0.2,18.782204,Drizzle
07-03-2017,33.5735,24.9235,0.2,18.782204,Drizzle
08-03-2017,32.9735,24.323502,0.8,18.374111,Drizzle
09-03-2017,33.3235,25.3735,2.6000001,17.339897,Drizzle
10-03-2017,34.0735,25.2735,2.5,20.519999,Rain
11-03-2017,36.273502,22.2735,0.2,15.745627,Drizzle
12-03-2017,36.1735,22.6735,0,14.81259,Sunny
13-03-2017,35.4235,23.8735,0,15.379206,Sunny
14-03-2017,33.5735,25.0235,1.2,15.39184,Drizzle
15-03-2017,33.6735,23.8735,2.1999998,14.291592,Rain
16-03-2017,34.9735,23.6235,0,12.496719,Sunny
17-03-2017,34.3735,23.1235,0.3,14.458382,Drizzle
18-03-2017,36.2235,24.0235,1.5,13.755579,Rain
19-03-2017,36.5735,24.2735,0.8,19.64558,Drizzle
20-03-2017,34.9735,23.573502,0,13.32,Sunny
21-03-2017,37.023502,23.6235,0,15.192682,Sunny
22-03-2017,37.1235,23.6735,0,20.60823,Sunny
23-03-2017,37.2235,23.573502,0,15.39184,Sunny
24-03-2017,38.4235,23.473501,0,19.93048,Sunny
25-03-2017,38.1735,23.6735,0,18.94024,Sunny
26-03-2017,37.4735,23.9235,0,18.486622,Sunny
27-03-2017,37.3735,23.473501,0,15.042659,Sunny
28-03-2017,37.273502,23.4235,0.1,16.071491,Drizzle
29-03-2017,37.6235,24.1735,0,19.592731,Sunny
30-03-2017,37.773502,24.8735,0.1,17.902534,Drizzle
31-03-2017,37.8235,24.1735,0,19.386591,Sunny
01-04-2017,38.273502,24.5235,0.2,18.899143,Drizzle
02-04-2017,38.4735,24.723501,0.1,16.992609,Drizzle
03-04-2017,35.2235,25.0235,1.2,15.328561,Drizzle
04-04-2017,36.2235,25.223501,0.7,16.039202,Drizzle
05-04-2017,35.2235,25.7735,0.6,17.643673,Drizzle
06-04-2017,35.5735,26.5235,0.6,15.546833,Drizzle
07-04-2017,37.9235,26.073502,0.4,13.450708,Drizzle
08-04-2017,38.4235,26.1235,0.8,15.137133,Drizzle
09-04-2017,38.023502,25.3735,0,15.484185,Sunny
10-04-2017,37.9235,24.6235,0,15.745627,Sunny
11-04-2017,39.023502,24.823502,0,18.228943,Sunny
12-04-2017,38.6235,24.8735,0,16.520823,Sunny
13-04-2017,38.023502,24.823502,0,17.57744,Sunny
14-04-2017,38.023502,24.223501,0.4,19.245697,Drizzle
15-04-2017,38.2235,24.223501,0,16.87398,Sunny
16-04-2017,39.6735,24.8735,0.1,16.862455,Drizzle
17-04-2017,40.6735,25.7735,3.6,23.452555,Rain
18-04-2017,37.773502,26.6735,0.1,16.946787,Drizzle
19-04-2017,37.8735,26.6235,0.2,18.58451,Drizzle
20-04-2017,37.9735,27.1235,0.5,17.0763,Drizzle
21-04-2017,37.6235,27.4235,1.8,15.273505,Rain
22-04-2017,39.8235,26.573502,0,16.73516,Sunny
23-04-2017,39.6235,27.2735,0,13.708391,Sunny
24-04-2017,38.2235,26.723501,2,15.124284,Rain
25-04-2017,39.523502,26.6235,0,16.179985,Sunny
26-04-2017,38.9735,26.573502,0,13.358861,Sunny
27-04-2017,37.8735,26.823502,4.7,18.775303,Rain
28-04-2017,38.2235,25.823502,0,16.327497,Sunny
29-04-2017,38.023502,26.0235,1.9,16.641972,Rain
30-04-2017,37.4735,26.323502,0.1,15.629971,Drizzle
01-05-2017,34.2235,26.0235,8.799999,12.313893,Rain
02-05-2017,34.523502,25.8735,2.1,13.1041975,Rain
03-05-2017,35.7235,25.473501,0.7,14.917212,Drizzle
04-05-2017,37.3235,25.323502,0.9,15.844089,Drizzle
05-05-2017,38.7235,25.7735,0.7,16.179985,Drizzle
06-05-2017,37.7235,27.1735,0.3,16.1198,Drizzle
07-05-2017,36.1735,26.973501,0.6,12.496719,Drizzle
08-05-2017,37.6235,27.0235,0.3,13.1041975,Drizzle
09-05-2017,35.1735,26.6235,4.5,17.935081,Rain
10-05-2017,35.4235,25.9235,1,16.981165,Drizzle
11-05-2017,35.8735,26.073502,1.1,16.73516,Drizzle
12-05-2017,37.1735,26.323502,0.7,17.309973,Drizzle
13-05-2017,38.9235,26.5235,0.1,17.418196,Drizzle
14-05-2017,39.773502,27.1735,0.8,14.81259,Drizzle
15-05-2017,41.7235,28.823502,0.3,14.8257065,Drizzle
16-05-2017,43.3735,29.5235,0,10.805999,Sunny
17-05-2017,43.4735,29.073502,0,14.24163,Sunny
18-05-2017,42.3235,29.2735,0,17.713316,Sunny
19-05-2017,41.0735,28.6235,3,11.928989,Rain
20-05-2017,40.6235,27.8735,2,11.753876,Rain
21-05-2017,39.1735,28.323502,2.5,19.201874,Rain
22-05-2017,39.273502,29.1235,2.1,14.689588,Rain
23-05-2017,40.0735,29.223501,0.5,16.87398,Drizzle
24-05-2017,38.8735,29.473501,1.2,14.336861,Drizzle
25-05-2017,38.023502,28.8735,0.4,15.496736,Drizzle
26-05-2017,38.5735,28.8735,1,12.245293,Drizzle
27-05-2017,37.4235,27.8735,0.4,11.681987,Drizzle
28-05-2017,37.1735,27.0235,0,11.592894,Sunny
29-05-2017,39.7235,28.2735,0.4,16.87398,Drizzle
30-05-2017,38.8735,29.0235,0,21.9718,Sunny
31-05-2017,38.4735,28.5235,0,15.876775,Sunny
01-06-2017,38.4735,28.223501,0.2,17.518356,Drizzle
02-06-2017,37.4235,27.973501,0,16.595179,Sunny
03-06-2017,38.6235,27.6735,0.3,17.81909,Drizzle
04-06-2017,37.7235,27.7735,2.5,13.202726,Rain
05-06-2017,39.773502,26.2735,13.4,17.727943,Rain
06-06-2017,35.1235,25.973501,14,22.007162,Rain
07-06-2017,34.1735,25.3735,6.799999,20.49156,Rain
08-06-2017,31.1735,25.3735,0.2,19.878391,Drizzle
09-06-2017,34.4235,25.6235,5.9,19.513195,Rain
10-06-2017,31.6235,25.823502,0.70000005,15.9134655,Drizzle
11-06-2017,33.023502,26.6235,5.1,13.556282,Rain
12-06-2017,32.0235,26.1735,3.4,14.512064,Rain
13-06-2017,31.323502,25.223501,3.6,17.10284,Drizzle
14-06-2017,32.4735,25.7735,8.200001,14.404499,Rain
15-06-2017,30.6735,26.2735,3.8999994,15.986595,Drizzle
16-06-2017,29.8735,25.473501,6.6000004,10.086427,Rain
17-06-2017,32.0235,25.6235,1,11.013882,Drizzle
18-06-2017,32.1735,26.223501,3.4,9.779817,Rain
19-06-2017,31.2735,26.1235,7.3999996,13.684735,Rain
20-06-2017,29.6235,24.823502,24.500002,18.733839,Rain
21-06-2017,32.0235,25.723501,0.2,14.799459,Drizzle
22-06-2017,32.7235,26.573502,0.4,14.77755,Drizzle
23-06-2017,32.1235,24.8735,14.9,16.055353,Rain
24-06-2017,31.2735,24.823502,17.5,19.694992,Rain
25-06-2017,30.1735,24.9235,6.7,14.332341,Rain
26-06-2017,28.3735,25.0235,18.6,16.946787,Rain
27-06-2017,29.473501,24.723501,15.599999,16.24394,Rain
28-06-2017,30.573502,24.573502,8.299999,19.45333,Rain
29-06-2017,30.1735,26.3735,2.5,20.008356,Drizzle
30-06-2017,29.973501,25.223501,9.599999,15.496736,Rain
01-07-2017,30.973501,24.723501,7.799999,20.5484,Rain
02-07-2017,31.5235,25.8735,0.2,16.563911,Drizzle
03-07-2017,30.473501,26.0235,0.2,15.463246,Drizzle
04-07-2017,31.4235,25.8735,0.8,21.046917,Drizzle
05-07-2017,31.7735,27.473501,0.3,19.734436,Drizzle
06-07-2017,29.7735,24.323502,12.200002,16.946787,Rain
07-07-2017,31.0235,24.723501,4.1,15.941944,Drizzle
08-07-2017,32.773502,25.9235,0.2,15.273505,Drizzle
09-07-2017,32.1235,25.823502,3.6,14.05845,Rain
10-07-2017,32.523502,26.1235,0.6,13.37825,Drizzle
11-07-2017,27.473501,25.223501,22.700003,14.05845,Rain
12-07-2017,29.2735,25.3735,1.4000001,12.879752,Drizzle
13-07-2017,27.223501,23.6235,30.8,13.104198,Rain
14-07-2017,28.5235,23.4235,28.400003,20.176065,Rain
15-07-2017,29.1735,24.073502,7.1000004,21.349546,Rain
16-07-2017,28.8735,24.2735,8.400001,25.417631,Rain
17-07-2017,25.573502,23.5235,33.600002,23.051247,Rain
18-07-2017,25.0235,23.823502,55.099995,24.162945,Rain
19-07-2017,30.473501,24.2735,7.8999996,28.883131,Rain
20-07-2017,30.3735,25.0235,1.1,24.95452,Drizzle
21-07-2017,32.0235,26.1735,0,21.746504,Sunny
22-07-2017,32.1735,26.9235,0,21.129885,Sunny
23-07-2017,32.4735,26.8735,0,21.707731,Sunny
24-07-2017,31.473501,25.9235,0,23.675303,Sunny
25-07-2017,31.823502,26.1235,0,20.870687,Sunny
26-07-2017,32.523502,26.1735,0.1,19.45333,Drizzle
27-07-2017,32.3235,26.2735,0.1,15.496736,Drizzle
28-07-2017,31.6235,24.5235,8,14.618837,Rain
29-07-2017,30.6235,24.573502,1.5000001,12.181624,Drizzle
30-07-2017,31.3735,25.723501,7.5,15.986593,Rain
31-07-2017,32.9235,26.3735,0.8000001,13.044722,Drizzle
01-08-2017,32.8735,26.473501,3.3000002,13.1041975,Rain
02-08-2017,32.1735,26.1235,11.299999,14.799459,Rain
03-08-2017,32.1235,26.473501,0.1,17.377226,Drizzle
04-08-2017,30.973501,26.323502,3.9,17.533146,Rain
05-08-2017,29.3735,25.6235,21.600002,17.873556,Rain
06-08-2017,31.6735,25.3735,0.3,14.512064,Drizzle
07-08-2017,31.3735,25.6235,10.400001,11.165805,Rain
08-08-2017,31.1235,25.473501,1.3000002,13.009903,Drizzle
09-08-2017,29.0235,23.973501,17.8,9.360001,Rain
10-08-2017,30.5235,23.973501,7.2000003,13.363711,Rain
11-08-2017,30.473501,25.1735,8.800001,14.869351,Rain
12-08-2017,30.073502,25.2735,14.000001,11.367109,Rain
13-08-2017,28.7735,24.2735,12.099999,16.267857,Rain
14-08-2017,31.1735,23.9235,1.6,14.003028,Rain
15-08-2017,30.8735,25.1735,3.8000002,14.277983,Rain
16-08-2017,31.323502,25.573502,1.3000001,10.365251,Drizzle
17-08-2017,29.823502,24.7735,10.1,12.522619,Rain
18-08-2017,26.223501,22.6235,40.9,19.45333,Rain
19-08-2017,26.8735,22.8735,39.8,15.941944,Rain
20-08-2017,27.323502,23.6235,3.4,14.48972,Drizzle
21-08-2017,30.6235,24.4235,3.7000003,9.885262,Rain
22-08-2017,30.1235,24.823502,10.9,11.384199,Rain
23-08-2017,30.4235,24.8735,14.700001,9.693296,Rain
24-08-2017,31.573502,24.6735,14.299998,15.141414,Rain
25-08-2017,28.6735,24.3735,13.300001,13.698934,Rain
26-08-2017,30.1735,24.6235,3.7,15.256526,Rain
27-08-2017,29.8735,24.3735,16.000002,13.32,Rain
28-08-2017,27.2735,24.473501,10.200003,15.463244,Drizzle
29-08-2017,28.9235,24.5235,5.499999,16.375053,Rain
30-08-2017,31.9235,24.8735,0.2,10.685391,Drizzle
31-08-2017,30.9235,25.973501,3.8,8.707238,Rain
01-09-2017,32.5735,25.323502,5,9.659814,Rain
02-09-2017,33.1235,25.6735,0.3,9.693296,Drizzle
03-09-2017,32.6735,25.573502,1.1,10.636766,Drizzle
04-09-2017,32.0735,25.7735,10.1,9.531505,Rain
05-09-2017,31.2735,25.1235,14.800001,11.966954,Rain
06-09-2017,31.8735,24.4235,22.700003,11.304229,Rain
07-09-2017,31.323502,24.073502,5.7,10.495713,Rain
08-09-2017,31.4235,25.073502,3,14.345898,Drizzle
09-09-2017,31.0235,24.7735,1.4000001,11.304229,Drizzle
10-09-2017,30.5235,25.1235,0.6,13.363711,Drizzle
11-09-2017,30.973501,25.2735,1.1,15.782622,Drizzle
12-09-2017,31.473501,25.4235,2,15.192682,Rain
13-09-2017,31.473501,25.223501,2.3,15.137133,Rain
14-09-2017,30.5235,24.2735,7.2000003,10.739833,Rain
15-09-2017,31.4235,24.3735,0.5,9.826088,Drizzle
16-09-2017,31.9235,25.1735,4.1,11.988594,Rain
17-09-2017,30.7735,25.1735,10.200001,14.145756,Rain
18-09-2017,28.2735,25.1735,0.3,18.947083,Drizzle
19-09-2017,31.0235,25.323502,0,19.803272,Sunny
20-09-2017,29.2735,25.4235,0.5,17.555305,Drizzle
21-09-2017,31.073502,25.2735,0.3,15.315873,Drizzle
22-09-2017,31.073502,24.6735,1.9000001,12.43434,Drizzle
23-09-2017,31.7735,25.073502,6.3000007,9.227524,Rain
24-09-2017,31.1735,24.8735,6.2,7.968939,Rain
25-09-2017,31.823502,25.223501,11.1,9.339208,Rain
26-09-2017,31.3735,24.823502,3.1999998,10.805998,Drizzle
27-09-2017,30.723501,24.473501,16.2,7.9932966,Rain
28-09-2017,30.4235,23.823502,5.8999996,11.4862,Rain
29-09-2017,29.7735,23.6735,16.999998,10.685391,Rain
30-09-2017,30.5235,24.073502,6.5,6.792466,Rain
01-10-2017,29.3735,23.573502,15.599999,7.928178,Rain
02-10-2017,30.073502,23.8735,14.9,11.659777,Rain
03-10-2017,29.973501,23.823502,0.5,6.439876,Drizzle
04-10-2017,30.6235,24.1735,7.7999997,8.0899935,Rain
05-10-2017,29.723501,24.0235,9.200001,10.1887,Rain
06-10-2017,30.2735,23.723501,7.8,8.217153,Rain
07-10-2017,29.6735,24.3735,3.4999995,12.979984,Drizzle
08-10-2017,30.6735,24.4235,2.3999999,11.435313,Drizzle
09-10-2017,30.0235,24.6735,5.2999997,12.43434,Rain
10-10-2017,29.973501,24.1235,3.2,8.4042845,Drizzle
11-10-2017,30.6235,24.223501,8.700002,12.224107,Rain
12-10-2017,31.1735,24.4235,0.8,6.193674,Drizzle
13-10-2017,30.723501,24.5235,8.8,7.9932966,Rain
14-10-2017,31.6235,24.823502,2,7.8625183,Drizzle
15-10-2017,31.823502,24.7735,11.599999,12.758432,Rain
16-10-2017,32.2235,24.323502,0.70000005,12.6462,Drizzle
17-10-2017,32.8235,22.3735,0,14.869351,Sunny
18-10-2017,31.973501,23.9235,0,13.32,Sunny
19-10-2017,29.9235,24.4235,0,11.440978,Sunny
20-10-2017,29.4235,23.473501,0,10.97262,Sunny
21-10-2017,31.5235,23.4235,0,12.7279215,Sunny
22-10-2017,31.9235,24.6735,0,9.1641035,Sunny
23-10-2017,31.823502,24.6735,0.8000001,9.339208,Drizzle
24-10-2017,31.1235,24.6735,2.5,8.089993,Rain
25-10-2017,31.073502,23.1235,0.2,8.891343,Drizzle
26-10-2017,31.073502,21.323502,0,8.311245,Sunny
27-10-2017,30.6735,21.5235,0,7.386582,Sunny
28-10-2017,30.823502,22.5235,0,7.8954163,Sunny
29-10-2017,30.723501,22.473501,0,10.948973,Sunny
30-10-2017,30.4235,22.323502,0,10.495713,Sunny
31-10-2017,30.323502,22.0235,0,10.24578,Sunny
01-11-2017,30.223501,22.1235,0,10.739832,Sunny
02-11-2017,30.473501,21.973501,0,11.440978,Sunny
03-11-2017,29.9235,21.323502,0,11.841756,Sunny
04-11-2017,29.8735,21.7735,0,12.641076,Sunny
05-11-2017,30.073502,23.473501,0.2,16.946787,Drizzle
06-11-2017,30.1235,22.6735,0.3,10.041354,Drizzle
07-11-2017,30.6235,22.6235,0,9.339208,Sunny
08-11-2017,31.223501,21.9235,0,10.308831,Sunny
09-11-2017,31.223501,21.8735,0,10.390226,Sunny
10-11-2017,31.0235,20.223501,0,10.105681,Sunny
11-11-2017,30.5235,19.9235,0,13.276144,Sunny
12-11-2017,31.1235,21.3735,0,12.979984,Sunny
13-11-2017,30.5235,22.823502,1.9,15.034041,Rain
14-11-2017,30.223501,23.223501,0.1,14.458382,Drizzle
15-11-2017,31.473501,23.7735,0,19.245697,Sunny
16-11-2017,31.1735,23.1235,0,17.771753,Sunny
17-11-2017,28.4235,23.823502,0.2,10.514218,Drizzle
18-11-2017,29.473501,23.1235,0.8,7.9932966,Drizzle
19-11-2017,30.473501,23.223501,1.2,7.24486,Drizzle
20-11-2017,30.7735,23.973501,0.6,7.072878,Drizzle
21-11-2017,31.2735,22.2735,0.1,10.24578,Drizzle
22-11-2017,31.3735,22.1735,0,12.261158,Sunny
23-11-2017,31.573502,22.323502,0.5,11.753877,Drizzle
24-11-2017,31.473501,21.5235,0.2,11.457958,Drizzle
25-11-2017,31.0235,20.7735,0,13.217443,Sunny
26-11-2017,31.1735,20.1235,0,11.159999,Sunny
27-11-2017,31.323502,19.723501,0,9.290511,Sunny
28-11-2017,30.6235,19.4235,0,10.594036,Sunny
29-11-2017,30.3735,19.9235,0,12.959999,Sunny
30-11-2017,30.073502,20.1235,0,12.959999,Sunny
01-12-2017,29.823502,19.723501,0,15.484185,Sunny
02-12-2017,29.3735,19.1235,0,14.4,Sunny
03-12-2017,29.1735,18.8735,0,11.5199995,Sunny
04-12-2017,29.4235,18.7735,0,11.609651,Sunny
